taxonKey	scientificName	acceptedTaxonKey	acceptedScientificName	numberOfOccurrences	taxonRank	taxonomicStatus	kingdom	kingdomKey	phylum	phylumKey	class	classKey	order	orderKey	family	familyKey	genus	genusKey	species	speciesKey	iucnRedListCategory
2486699	Chasiempis sandwichensis (Gmelin, 1789)	2486699	Chasiempis sandwichensis (Gmelin, 1789)	8	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Monarchidae	5256	Chasiempis	2486698	Chasiempis sandwichensis	2486699	NT
2483589	Myiarchus tyrannulus (Statius Muller, 1776)	2483589	Myiarchus tyrannulus (Statius Muller, 1776)	5	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Tyrannidae	5291	Myiarchus	2483527	Myiarchus tyrannulus	2483589	LC
2487397	Auriparus flaviceps (Sundevall, 1850)	2487397	Auriparus flaviceps (Sundevall, 1850)	2529	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Remizidae	9344	Auriparus	2487396	Auriparus flaviceps	2487397	LC
2498325	Bucephala islandica (J.F.Gmelin, 1789)	2498325	Bucephala islandica (J.F.Gmelin, 1789)	1724	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Anseriformes	1108	Anatidae	2986	Bucephala	2498324	Bucephala islandica	2498325	LC
8214667	Anas crecca Linnaeus, 1758	8214667	Anas crecca Linnaeus, 1758	4906	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Anseriformes	1108	Anatidae	2986	Anas	2498056	Anas crecca	8214667	LC
2479666	Amazona amazonica (Linnaeus, 1766)	2479666	Amazona amazonica (Linnaeus, 1766)	2	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Psittaciformes	1445	Psittacidae	9340	Amazona	2479603	Amazona amazonica	2479666	LC
2481130	Larus heermanni Cassin, 1852	2481130	Larus heermanni Cassin, 1852	187	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Laridae	9316	Larus	2481126	Larus heermanni	2481130	NT
9543753	Picoides dorsalis S.F.Baird, 1858	9543753	Picoides dorsalis S.F.Baird, 1858	145	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Piciformes	724	Picidae	9333	Picoides	2477732	Picoides dorsalis	9543753	
2498261	Aythya fuligula (Linnaeus, 1758)	2498261	Aythya fuligula (Linnaeus, 1758)	42	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Anseriformes	1108	Anatidae	2986	Aythya	2498254	Aythya fuligula	2498261	LC
9395900	Rallus longirostris Boddaert, 1783	9395900	Rallus longirostris Boddaert, 1783	383	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Gruiformes	1493	Rallidae	9342	Rallus	2474794	Rallus longirostris	9395900	LC
5231140	Zonotrichia albicollis (J.F.Gmelin, 1789)	5231140	Zonotrichia albicollis (J.F.Gmelin, 1789)	109922	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Passerellidae	9410667	Zonotrichia	6173226	Zonotrichia albicollis	5231140	LC
2489924	Dendroica pinus (Linnaeus, 1766)	7341816	Setophaga pinus (Linnaeus, 1766)	21736	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Parulidae	5263	Setophaga	2489984	Setophaga pinus	7341816	
2474393	Fulica americana Gmelin, 1789	2474393	Fulica americana Gmelin, 1789	14908	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Gruiformes	1493	Rallidae	9342	Fulica	2474376	Fulica americana	2474393	LC
9581438	Anas rubripes Brewster, 1902	9581438	Anas rubripes Brewster, 1902	6679	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Anseriformes	1108	Anatidae	2986	Anas	2498056	Anas rubripes	9581438	LC
5229903	Icterus graduacauda Lesson, 1839	5229903	Icterus graduacauda Lesson, 1839	58	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Icteridae	6176	Icterus	2484282	Icterus graduacauda	5229903	LC
2493591	Padda oryzivora (Linnaeus, 1758)	4845776	Lonchura oryzivora (Linnaeus, 1758)	186	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Estrildidae	5709	Lonchura	2493593	Lonchura oryzivora	4845776	
2494634	Carduelis pinus (A.Wilson, 1810)	5231635	Spinus pinus (A.Wilson, 1810)	48493	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Fringillidae	5242	Spinus	8051475	Spinus pinus	5231635	
9752617	Ardea alba Linnaeus, 1758	9752617	Ardea alba Linnaeus, 1758	14667	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Pelecaniformes	7190953	Ardeidae	3685	Ardea	2480922	Ardea alba	9752617	LC
2497341	Megascops kennicottii (D.G.Elliot, 1867)	2497341	Megascops kennicottii (D.G.Elliot, 1867)	464	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Strigiformes	1450	Strigidae	9348	Megascops	2497318	Megascops kennicottii	2497341	LC
2479146	Aratinga holochlora (P.L.Sclater, 1859)	2479146	Aratinga holochlora (P.L.Sclater, 1859)	29	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Psittaciformes	1445	Psittacidae	9340	Aratinga	2479088	Aratinga holochlora	2479146	LC
2494478	Carpodacus purpureus (J.F.Gmelin, 1789)	7804446	Haemorhous purpureus (J.F.Gmelin, 1789)	63837	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Fringillidae	5242	Haemorhous	4844128	Haemorhous purpureus	7804446	
2481213	Gygis alba (Sparrman, 1786)	2481213	Gygis alba (Sparrman, 1786)	23	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Laridae	9316	Gygis	2481212	Gygis alba	2481213	LC
2484133	Quiscalus major Vieillot, 1819	2484133	Quiscalus major Vieillot, 1819	6719	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Icteridae	6176	Quiscalus	2484132	Quiscalus major	2484133	LC
2474320	Oreortyx pictus (Douglas, 1829)	2474320	Oreortyx pictus (Douglas, 1829)	178	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Galliformes	723	Odontophoridae	9325	Oreortyx	2474319	Oreortyx pictus	2474320	LC
2482803	Empidonax oberholseri A.R.Phillips, 1939	2482803	Empidonax oberholseri A.R.Phillips, 1939	12	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Tyrannidae	5291	Empidonax	2482766	Empidonax oberholseri	2482803	LC
9406038	Sphyrapicus nuchalis S.F.Baird, 1858	9406038	Sphyrapicus nuchalis S.F.Baird, 1858	272	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Piciformes	724	Picidae	9333	Sphyrapicus	2478596	Sphyrapicus nuchalis	9406038	LC
2481299	Alle alle (Linnaeus, 1758)	2481299	Alle alle (Linnaeus, 1758)	29	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Alcidae	2985	Alle	2481298	Alle alle	2481299	LC
5231710	Toxostoma longirostre (Lafresnaye, 1838)	5231710	Toxostoma longirostre (Lafresnaye, 1838)	306	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Mimidae	9321	Toxostoma	2494943	Toxostoma longirostre	5231710	LC
2482051	Podiceps grisegena (Boddaert, 1783)	2482051	Podiceps grisegena (Boddaert, 1783)	515	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Podicipediformes	7191588	Podicipedidae	9338	Podiceps	2482049	Podiceps grisegena	2482051	LC
2496909	Caprimulgus carolinensis J.F.Gmelin, 1789	6101173	Antrostomus carolinensis (J.F.Gmelin, 1789)	34	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Caprimulgiformes	8510645	Caprimulgidae	5225	Antrostomus	4843144	Antrostomus carolinensis	6101173	
4408920	Wilsonia pusilla (A.Wilson, 1811)	7341606	Cardellina pusilla (A.Wilson, 1811)	259	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Parulidae	5263	Cardellina	2489633	Cardellina pusilla	7341606	
2481742	Calidris mauri (Cabanis, 1857)	2481742	Calidris mauri (Cabanis, 1857)	627	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Scolopacidae	5282	Calidris	2481739	Calidris mauri	2481742	LC
6065841	Hydrocoloeus minutus (Pallas, 1776)	6065841	Hydrocoloeus minutus (Pallas, 1776)	23	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Laridae	9316	Hydrocoloeus	4848514	Hydrocoloeus minutus	6065841	LC
2480528	Buteo solitarius Peale, 1848	2480528	Buteo solitarius Peale, 1848	12	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Accipitriformes	7191147	Accipitridae	2877	Buteo	2480517	Buteo solitarius	2480528	NT
2476108	Eugenes fulgens (Swainson, 1827)	2476108	Eugenes fulgens (Swainson, 1827)	48	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Apodiformes	1448	Trochilidae	5289	Eugenes	2476107	Eugenes fulgens	2476108	LC
2477828	Picoides borealis (Vieillot, 1809)	9046711	Leuconotopicus borealis (Vieillot, 1809)	294	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Piciformes	724	Picidae	9333	Leuconotopicus	4845041	Leuconotopicus borealis	9046711	
2986	Anatidae	2986	Anatidae	130	FAMILY	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Anseriformes	1108	Anatidae	2986					
2493843	Thryomanes bewickii (Audubon, 1827)	2493843	Thryomanes bewickii (Audubon, 1827)	8722	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Troglodytidae	9355	Thryomanes	2493841	Thryomanes bewickii	2493843	LC
2481202	Pagophila eburnea (Phipps, 1774)	2481202	Pagophila eburnea (Phipps, 1774)	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Laridae	9316	Pagophila	2481201	Pagophila eburnea	2481202	NT
2481263	Gelochelidon nilotica (J.F.Gmelin, 1789)	2481263	Gelochelidon nilotica (J.F.Gmelin, 1789)	70	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Laridae	9316	Gelochelidon	2481216	Gelochelidon nilotica	2481263	LC
9405810	Accipiter Brisson, 1760	9405810	Accipiter Brisson, 1760	114	GENUS	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Accipitriformes	7191147	Accipitridae	2877	Accipiter	9405810			
5229498	Gymnorhinus cyanocephalus Wied-Neuwied, 1841	5229498	Gymnorhinus cyanocephalus Wied-Neuwied, 1841	1022	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Corvidae	5235	Gymnorhinus	2482615	Gymnorhinus cyanocephalus	5229498	VU
9323342	Trogon elegans Gould, 1834	9323342	Trogon elegans Gould, 1834	14	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Trogoniformes	1449	Trogonidae	9356	Trogon	2496633	Trogon elegans	9323342	LC
2490263	Anthus rubescens (Tunstall, 1771)	2490263	Anthus rubescens (Tunstall, 1771)	1645	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Motacillidae	5257	Anthus	2490241	Anthus rubescens	2490263	LC
9568685	Empidonax difficilis S.F.Baird, 1858	9568685	Empidonax difficilis S.F.Baird, 1858	58	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Tyrannidae	5291	Empidonax	2482766	Empidonax difficilis	9568685	LC
5228075	Callipepla squamata (Vigors, 1830)	5228075	Callipepla squamata (Vigors, 1830)	637	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Galliformes	723	Odontophoridae	9325	Callipepla	2474205	Callipepla squamata	5228075	LC
2481205	Rissa tridactyla (Linnaeus, 1758)	2481205	Rissa tridactyla (Linnaeus, 1758)	78	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Laridae	9316	Rissa	2481203	Rissa tridactyla	2481205	VU
2489915	Dendroica caerulescens (J.F.Gmelin, 1789)	7341828	Setophaga caerulescens (J.F.Gmelin, 1789)	25	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Parulidae	5263	Setophaga	2489984	Setophaga caerulescens	7341828	
2474639	Porzana carolina (Linnaeus, 1758)	2474639	Porzana carolina (Linnaeus, 1758)	384	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Gruiformes	1493	Rallidae	9342	Porzana	2474604	Porzana carolina	2474639	LC
5231615	Vestiaria coccinea (G.Forster, 1780)	5231615	Vestiaria coccinea (G.Forster, 1780)	10	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Fringillidae	5242	Vestiaria	2494391	Vestiaria coccinea	5231615	VU
7340146	Dendragapus fuliginosus (Ridgway, 1873)	7340146	Dendragapus fuliginosus (Ridgway, 1873)	7	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Galliformes	723	Phasianidae	9331	Dendragapus	2473587	Dendragapus fuliginosus	7340146	LC
2498112	Anas acuta Linnaeus, 1758	2498112	Anas acuta Linnaeus, 1758	4108	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Anseriformes	1108	Anatidae	2986	Anas	2498056	Anas acuta	2498112	LC
2495688	Streptopelia roseogrisea (Sundevall, 1857)	2495688	Streptopelia roseogrisea (Sundevall, 1857)	10	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Columbiformes	1446	Columbidae	5233	Streptopelia	2495657	Streptopelia roseogrisea	2495688	LC
2484248	Sturnella Vieillot, 1816	2484248	Sturnella Vieillot, 1816	113	GENUS	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Icteridae	6176	Sturnella	2484248			
2481957	Gavia adamsii (G.R.Gray, 1859)	2481957	Gavia adamsii (G.R.Gray, 1859)	16	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Gaviiformes	7192754	Gaviidae	9312	Gavia	2481954	Gavia adamsii	2481957	NT
2484445	Agelaius tricolor (Audubon, 1837)	2484445	Agelaius tricolor (Audubon, 1837)	218	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Icteridae	6176	Agelaius	2484444	Agelaius tricolor	2484445	EN
2491088	Ammodramus nelsoni J.A.Allen, 1875	10798875	Ammospiza nelsoni nelsoni (J.A.Allen, 1875)	51	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Passerellidae	9410667	Ammospiza	2491739	Ammospiza nelsoni	10999791	
5231190	Passer domesticus (Linnaeus, 1758)	5231190	Passer domesticus (Linnaeus, 1758)	221270	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Passeridae	5264	Passer	2492321	Passer domesticus	5231190	LC
5232452	Branta hutchinsii (Richardson, 1832)	5232452	Branta hutchinsii (Richardson, 1832)	752	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Anseriformes	1108	Anatidae	2986	Branta	2498190	Branta hutchinsii	5232452	LC
5232431	Polysticta stelleri (Pallas, 1769)	5232431	Polysticta stelleri (Pallas, 1769)	68	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Anseriformes	1108	Anatidae	2986	Polysticta	2498043	Polysticta stelleri	5232431	VU
5231398	Leiothrix lutea (Scopoli, 1786)	5231398	Leiothrix lutea (Scopoli, 1786)	16	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Leiothrichidae	6101112	Leiothrix	2493374	Leiothrix lutea	5231398	LC
2482399	Aphelocoma insularis Henshaw, 1886	2482399	Aphelocoma insularis Henshaw, 1886	8	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Corvidae	5235	Aphelocoma	2482394	Aphelocoma insularis	2482399	
2480538	Buteo platypterus (Vieillot, 1823)	2480538	Buteo platypterus (Vieillot, 1823)	119	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Accipitriformes	7191147	Accipitridae	2877	Buteo	2480517	Buteo platypterus	2480538	LC
2479888	Cacatua galerita (Latham, 1790)	2479888	Cacatua galerita (Latham, 1790)	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Psittaciformes	1445	Psittacidae	9340	Cacatua	2479869	Cacatua galerita	2479888	LC
2492101	Spizella pallida (Swainson, 1832)	2492101	Spizella pallida (Swainson, 1832)	144	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Passerellidae	9410667	Spizella	2492093	Spizella pallida	2492101	LC
5230813	Vermivora ruficapilla (A.Wilson, 1811)	7531611	Leiothlypis ruficapilla (A.Wilson, 1811)	73	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Parulidae	5263	Leiothlypis	7467942	Leiothlypis ruficapilla	7531611	
2481958	Gavia stellata (Pontoppidan, 1763)	2481958	Gavia stellata (Pontoppidan, 1763)	578	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Gaviiformes	7192754	Gaviidae	9312	Gavia	2481954	Gavia stellata	2481958	LC
5231622	Palmeria dolei (S.B.Wilson, 1891)	5231622	Palmeria dolei (S.B.Wilson, 1891)	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Fringillidae	5242	Palmeria	2494567	Palmeria dolei	5231622	CR
2498246	Melanitta perspicillata (Linnaeus, 1758)	2498246	Melanitta perspicillata (Linnaeus, 1758)	1863	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Anseriformes	1108	Anatidae	2986	Melanitta	2498237	Melanitta perspicillata	2498246	LC
2481743	Calidris maritima (Brünnich, 1764)	2481743	Calidris maritima (Brünnich, 1764)	187	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Scolopacidae	5282	Calidris	2481739	Calidris maritima	2481743	LC
2498151	Anas strepera Linnaeus, 1758	9478515	Mareca strepera strepera (Linnaeus, 1758)	5655	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Anseriformes	1108	Anatidae	2986	Mareca	2498314	Mareca strepera	9362027	
2498316	Nomonyx dominicus (Linnaeus, 1766)	2498316	Nomonyx dominicus (Linnaeus, 1766)	4	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Anseriformes	1108	Anatidae	2986	Nomonyx	2498315	Nomonyx dominicus	2498316	LC
2480541	Buteo albonotatus Kaup, 1847	2480541	Buteo albonotatus Kaup, 1847	32	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Accipitriformes	7191147	Accipitridae	2877	Buteo	2480517	Buteo albonotatus	2480541	LC
2498393	Dendrocygna autumnalis (Linnaeus, 1758)	2498393	Dendrocygna autumnalis (Linnaeus, 1758)	663	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Anseriformes	1108	Anatidae	2986	Dendrocygna	2498392	Dendrocygna autumnalis	2498393	LC
2480295	Charadrius semipalmatus Bonaparte, 1825	2480295	Charadrius semipalmatus Bonaparte, 1825	461	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Charadriidae	2480210	Charadrius	2480277	Charadrius semipalmatus	2480295	LC
2482077	Podilymbus podiceps (Linnaeus, 1758)	2482077	Podilymbus podiceps (Linnaeus, 1758)	10211	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Podicipediformes	7191588	Podicipedidae	9338	Podilymbus	2482075	Podilymbus podiceps	2482077	LC
2480517	Buteo Lacepede, 1799	2480517	Buteo Lacepede, 1799	46	GENUS	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Accipitriformes	7191147	Accipitridae	2877	Buteo	2480517			
9300456	Zosterops japonicus Temminck & Schlegel, 1845	9300456	Zosterops japonicus Temminck & Schlegel, 1845	223	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Zosteropidae	9359	Zosterops	2489340	Zosterops japonicus	9300456	LC
8069880	Falco rusticolus Linnaeus, 1758	8069880	Falco rusticolus Linnaeus, 1758	82	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Falconiformes	7191407	Falconidae	5240	Falco	2480996	Falco rusticolus	8069880	LC
2480589	Accipiter gentilis (Linnaeus, 1758)	2480589	Accipiter gentilis (Linnaeus, 1758)	1108	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Accipitriformes	7191147	Accipitridae	2877	Accipiter	9405810	Accipiter gentilis	2480589	LC
2484892	Sitta carolinensis Latham, 1790	2484892	Sitta carolinensis Latham, 1790	199186	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Sittidae	5283	Sitta	2484878	Sitta carolinensis	2484892	LC
2484155	Quiscalus quiscula (Linnaeus, 1758)	2484155	Quiscalus quiscula (Linnaeus, 1758)	67862	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Icteridae	6176	Quiscalus	2484132	Quiscalus quiscula	2484155	NT
5263	Parulidae	5263	Parulidae	44	FAMILY	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Parulidae	5263					
2490804	Catharus fuscescens (Stephens, 1817)	2490804	Catharus fuscescens (Stephens, 1817)	2	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Turdidae	5290	Catharus	2490799	Catharus fuscescens	2490804	LC
2495266	Patagioenas fasciata (Say, 1822)	2495266	Patagioenas fasciata (Say, 1822)	3493	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Columbiformes	1446	Columbidae	5233	Patagioenas	2495265	Patagioenas fasciata	2495266	LC
5231693	Toxostoma crissale Henry, 1858	5231693	Toxostoma crissale Henry, 1858	369	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Mimidae	9321	Toxostoma	2494943	Toxostoma crissale	5231693	LC
5229684	Tyrannus couchii S.F.Baird, 1858	5229684	Tyrannus couchii S.F.Baird, 1858	200	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Tyrannidae	5291	Tyrannus	2483336	Tyrannus couchii	5229684	LC
9510564	Turdus migratorius Linnaeus, 1766	9510564	Turdus migratorius Linnaeus, 1766	159607	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Turdidae	5290	Turdus	2490714	Turdus migratorius	9510564	LC
2492104	Spizella atrogularis (Cabanis, 1851)	2492104	Spizella atrogularis (Cabanis, 1851)	105	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Passerellidae	9410667	Spizella	2492093	Spizella atrogularis	2492104	LC
2493601	Lonchura malabarica (Linnaeus, 1758)	5789082	Euodice malabarica (Linnaeus, 1758)	7	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Estrildidae	5709	Euodice	7340334	Euodice malabarica	5789082	
5229400	Calidris himantopus (Bonaparte, 1826)	5229400	Calidris himantopus (Bonaparte, 1826)	62	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Scolopacidae	5282	Calidris	2481739	Calidris himantopus	5229400	NT
2491751	Amphispiza belli (Cassin, 1850)	6100797	Artemisiospiza belli (Cassin, 1850)	227	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Passerellidae	9410667	Artemisiospiza	6100796	Artemisiospiza belli	6100797	
9685907	Falco sparverius Linnaeus, 1758	9685907	Falco sparverius Linnaeus, 1758	21141	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Falconiformes	7191407	Falconidae	5240	Falco	2480996	Falco sparverius	9685907	LC
2494359	Leucosticte australis Ridgway, 1874	2494359	Leucosticte australis Ridgway, 1874	110	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Fringillidae	5242	Leucosticte	2494358	Leucosticte australis	2494359	EN
2481383	Phoebastria nigripes (Audubon, 1839)	2481383	Phoebastria nigripes (Audubon, 1839)	5	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Procellariiformes	7192755	Diomedeidae	5238	Phoebastria	2481378	Phoebastria nigripes	2481383	NT
2481000	Falco mexicanus Schlegel, 1850	2481000	Falco mexicanus Schlegel, 1850	825	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Falconiformes	7191407	Falconidae	5240	Falco	2480996	Falco mexicanus	2481000	LC
2497522	Strix nebulosa J.R.Forster, 1772	2497522	Strix nebulosa J.R.Forster, 1772	299	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Strigiformes	1450	Strigidae	9348	Strix	2497486	Strix nebulosa	2497522	LC
2480519	Buteo albicaudatus Vieillot, 1816	2480519	Buteo albicaudatus Vieillot, 1816	169	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Accipitriformes	7191147	Accipitridae	2877	Buteo	2480517	Buteo albicaudatus	2480519	LC
2480985	Caracara cheriway (Jacquin, 1784)	8991514	Caracara plancus cheriway (Jacquin, 1784)	724	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Falconiformes	7191407	Falconidae	5240	Caracara	2480984	Caracara plancus	2480989	
2498024	Anser brachyrhynchus Baillon, 1834	2498024	Anser brachyrhynchus Baillon, 1834	3	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Anseriformes	1108	Anatidae	2986	Anser	2498016	Anser brachyrhynchus	2498024	LC
2478130	Melanerpes erythrocephalus (Linnaeus, 1758)	2478130	Melanerpes erythrocephalus (Linnaeus, 1758)	17162	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Piciformes	724	Picidae	9333	Melanerpes	2478067	Melanerpes erythrocephalus	2478130	LC
5229158	Pelecanus occidentalis Linnaeus, 1766	5229158	Pelecanus occidentalis Linnaeus, 1766	6421	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Pelecaniformes	7190953	Pelecanidae	9329	Pelecanus	10650925	Pelecanus occidentalis	5229158	LC
2489896	Dendroica coronata (Linnaeus, 1766)	7341805	Setophaga coronata (Linnaeus, 1766)	51929	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Parulidae	5263	Setophaga	2489984	Setophaga coronata	7341805	
2494653	Carduelis tristis (Linnaeus, 1758)	5231640	Spinus tristis (Linnaeus, 1758)	267637	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Fringillidae	5242	Spinus	8051475	Spinus tristis	5231640	
2489903	Dendroica castanea (A.Wilson, 1810)	6093202	Setophaga castanea (A.Wilson, 1810)	1	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Parulidae	5263	Setophaga	2489984	Setophaga castanea	6093202	
2487898	Baeolophus ridgwayi (Richmond, 1902)	2487898	Baeolophus ridgwayi (Richmond, 1902)	977	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Paridae	9327	Baeolophus	2487886	Baeolophus ridgwayi	2487898	LC
